"object_id,""ts"",""x"",""y"",""x_v"",""y_v"",""x_a"",""y_a"",""x_size"",""y_size"",""z_size"",""heading"",""pedestrian_probability"",""bicyclist_probability"",""motorcycle_probability"",""car_probability"",""van_probability"",""truck_probability"",""t0"",""v_abs"",""a_abs"",""a_signed"",""a_in_heading"",""class"","
,1509096367.2546,617423.56,5795644.09,9.13,28.7,-0.24,-0.77,1.96,3.89,1.34,72.34,0,0,0,255,0,0,7.4,30.1172,0.80654,-0.80654,-0.80652,,
,1509096367.2946,617423.92,5795645.24,9.13,28.7,-0.24,-0.77,1.96,3.89,1.34,72.34,0,0,0,255,0,0,7.44,30.1172,0.80654,-0.80654,-0.80652,,
,1509096367.3346,617424.31,5795646.35,9.1,28.43,-0.44,-1.37,1.96,3.89,1.34,72.23,0,0,0,255,0,0,7.48,29.8509,1.4389,-1.4389,-1.4389,,
,1509096367.3746,617424.68,5795647.48,9.1,28.43,-0.44,-1.37,1.96,3.89,1.34,72.23,0,0,0,255,0,0,7.52,29.8509,1.4389,-1.4389,-1.4389,,
,1509096367.4146,617425.2,5795648.54,10.09,30.11,0.4,1.19,1.96,3.89,1.34,71.47,0,0,0,255,0,0,7.56,31.7556,1.2554,1.2554,1.2554,,
,1509096367.4546,617425.6,5795649.75,10.09,30.11,0.4,1.19,1.96,3.89,1.34,71.47,0,0,0,255,0,0,7.6,31.7556,1.2554,1.2554,1.2554,,
,1509096367.4946,617426.15,5795650.88,10.63,30.65,0.64,1.85,1.96,3.89,1.34,70.86,0,0,0,255,0,0,7.64,32.441,1.9576,1.9576,1.9576,,
,1509096367.5346,617426.57,5795652.11,10.63,30.65,0.64,1.85,1.96,3.89,1.34,70.86,0,0,0,255,0,0,7.68,32.441,1.9576,1.9576,1.9576,,
,1509096367.5746,617427,5795653.26,10.7,30.67,0.57,1.68,1.96,3.89,1.34,70.76,0,0,0,255,0,0,7.72,32.4829,1.7741,1.7741,1.774,,
,1509096367.6146,617427.43,5795654.49,10.7,30.67,0.57,1.68,1.96,3.89,1.34,70.76,0,0,0,255,0,0,7.76,32.4829,1.7741,1.7741,1.774,,
,1509096367.6546,617427.85,5795655.64,10.77,30.7,0.53,1.52,1.96,3.89,1.34,70.66,0,0,0,255,0,0,7.8,32.5343,1.6098,1.6098,1.6097,,
,1509096367.6946,617428.28,5795656.87,10.77,30.7,0.53,1.52,1.96,3.89,1.34,70.66,0,0,0,255,0,0,7.84,32.5343,1.6098,1.6098,1.6097,,
,1509096367.7346,617428.7,5795658.02,10.84,30.72,0.47,1.35,1.96,3.89,1.34,70.56,0,0,0,255,0,0,7.88,32.5764,1.4295,1.4295,1.4295,,
,1509096367.7746,617428.85,5795658.74,10,29.28,-0.28,-0.85,1.96,3.89,1.34,71.13,0,0,0,255,0,0,7.92,30.9406,0.89493,-0.89493,-0.89487,,
,1509096367.8146,617429.25,5795659.91,10,29.28,-0.28,-0.85,1.96,3.89,1.34,71.13,0,0,0,255,0,0,7.96,30.9406,0.89493,-0.89493,-0.89487,,
,1509096367.8546,617429.31,5795660.63,8.92,27.2,-1.13,-3.5,1.96,3.89,1.34,71.84,0,0,0,255,0,0,8,28.6253,3.6779,-3.6779,-3.6779,,
,1509096367.8946,617429.67,5795661.72,8.92,27.2,-1.13,-3.5,1.96,3.89,1.34,71.84,0,0,0,255,0,0,8.04,28.6253,3.6779,-3.6779,-3.6779,,
,1509096367.9346,617429.74,5795662.46,8.21,25.88,-1.57,-4.95,1.96,3.89,1.34,72.38,0,0,0,255,0,0,8.08,27.151,5.193,-5.193,-5.193,,
,1509096367.9746,617430.07,5795663.49,8.21,25.88,-1.57,-4.95,1.96,3.89,1.34,72.38,0,0,0,255,0,0,8.12,27.151,5.193,-5.193,-5.193,,
,1509096368.0146,617430.41,5795664.53,8.21,25.88,-1.57,-4.95,1.96,3.89,1.34,72.38,0,0,0,255,0,0,8.16,27.151,5.193,-5.193,-5.193,,
,1509096368.0546,617430.74,5795665.56,8.21,25.88,-1.57,-4.95,1.96,3.89,1.34,72.38,0,0,0,255,0,0,8.2,27.151,5.193,-5.193,-5.193,,

"object_id,""ts"",""x"",""y"",""x_v"",""y_v"",""x_a"",""y_a"",""x_size"",""y_size"",""z_size"",""heading"",""pedestrian_probability"",""bicyclist_probability"",""motorcycle_probability"",""car_probability"",""van_probability"",""truck_probability"",""t0"",""v_abs"",""a_abs"",""a_signed"",""a_in_heading"",""class"","
"4266,1509096364.1746,617350.7,5795427.83,11.7,29.55,0,0,2.16,3.88,1.35,68.39,0,0,0,255,0,0,0,31.782,0,0,0,""c"","
,1509096364.2146,617351.17,5795429.01,11.7,29.55,0,0,2.16,3.88,1.35,68.39,0,0,0,255,0,0,0.04,31.782,0,0,0,,
,1509096364.2546,617351.71,5795430.19,11.73,29.1,-0.02,-0.05,2.16,3.88,1.35,68.03,0,0,0,255,0,0,0.08,31.3752,0.053852,-0.053852,-0.053851,,
,1509096364.2946,617352.18,5795431.35,11.73,29.1,-0.02,-0.05,2.16,3.88,1.35,68.03,0,0,0,255,0,0,0.12,31.3752,0.053852,-0.053852,-0.053851,,
,1509096364.3346,617352.81,5795432.67,12.7,31.61,0.34,0.85,2.16,3.88,1.35,68.11,0,0,0,255,0,0,0.16,34.0658,0.91548,0.91548,0.91548,,
,1509096364.3746,617353.32,5795433.93,12.7,31.61,0.34,0.85,2.16,3.88,1.35,68.11,0,0,0,255,0,0,0.2,34.0658,0.91548,0.91548,0.91548,,
,1509096364.4146,617353.86,5795435.71,13.3,35.13,1.04,2.75,2.16,3.88,1.35,69.25,0,0,0,255,0,0,0.24,37.5634,2.9401,2.9401,2.9401,,
,1509096364.4546,617354.39,5795437.12,13.3,35.13,1.04,2.75,2.16,3.88,1.35,69.25,0,0,0,255,0,0,0.28,37.5634,2.9401,2.9401,2.9401,,
,1509096364.4946,617354.9,5795438.87,13.39,36.53,1.32,3.6,2.16,3.88,1.35,69.86,0,0,0,255,0,0,0.32,38.9067,3.8344,3.8344,3.8344,,
,1509096364.5346,617355.44,5795440.34,13.39,36.53,1.32,3.6,2.16,3.88,1.35,69.86,0,0,0,255,0,0,0.36,38.9067,3.8344,3.8344,3.8344,,
,1509096364.5746,617355.94,5795441.98,13.29,36.75,1.27,3.51,2.16,3.88,1.35,70.11,0,0,0,255,0,0,0.4,39.0792,3.7327,3.7327,3.7327,,
,1509096364.6146,617356.47,5795443.45,13.29,36.75,1.27,3.51,2.16,3.88,1.35,70.11,0,0,0,255,0,0,0.44,39.0792,3.7327,3.7327,3.7327,,
,1509096364.6546,617356.99,5795445.14,13.46,37.61,1.48,4.13,2.16,3.88,1.35,70.29,0,0,0,255,0,0,0.48,39.946,4.3872,4.3872,4.3872,,
,1509096364.6946,617357.53,5795446.64,13.46,37.61,1.48,4.13,2.16,3.88,1.35,70.29,0,0,0,255,0,0,0.52,39.946,4.3872,4.3872,4.3872,,
,1509096364.7346,617358.01,5795448.16,13.41,37.85,1.41,4,2.16,3.88,1.35,70.48,0,0,0,255,0,0,0.56,40.1553,4.2412,4.2412,4.2412,,
,1509096364.7746,617358.57,5795449.85,13.3,37.52,1.04,2.95,2.16,3.88,1.35,70.47,0,0,0,255,0,0,0.6,39.8075,3.128,3.128,3.1279,,
,1509096364.8146,617359.1,5795451.35,13.3,37.52,1.04,2.95,2.16,3.88,1.35,70.47,0,0,0,255,0,0,0.64,39.8075,3.128,3.128,3.1279,,
,1509096364.8546,617359.66,5795453.03,13.18,37.19,0.67,1.91,2.16,3.88,1.35,70.47,0,0,0,255,0,0,0.68,39.4564,2.0241,2.0241,2.0241,,
,1509096364.8946,617360.19,5795454.52,13.18,37.19,0.67,1.91,2.16,3.88,1.35,70.47,0,0,0,255,0,0,0.72,39.4564,2.0241,2.0241,2.0241,,
,1509096364.9346,617360.69,5795456.11,12.67,36.11,0.03,0.09,2.16,3.88,1.35,70.67,0,0,0,255,0,0,0.76,38.2683,0.094868,0.094868,0.094857,,
,1509096364.9746,617361.2,5795457.56,12.67,36.11,0.03,0.09,2.16,3.88,1.35,70.67,0,0,0,255,0,0,0.8,38.2683,0.094868,0.094868,0.094857,,
,1509096365.0146,617361.67,5795459.09,12.9,37.7,0.74,2.17,2.16,3.88,1.35,71.11,0,0,0,255,0,0,0.84,39.846,2.2927,2.2927,2.2927,,
,1509096365.0546,617362.18,5795460.6,12.9,37.7,0.74,2.17,2.16,3.88,1.35,71.11,0,0,0,255,0,0,0.88,39.846,2.2927,2.2927,2.2927,,
,1509096365.0946,617362.74,5795462.05,12.07,33.86,-1.13,-3.21,2.16,3.88,1.35,70.37,0,0,0,255,0,0,0.92,35.947,3.4031,-3.4031,-3.4031,,
,1509096365.1346,617363.22,5795463.4,12.07,33.86,-1.13,-3.21,2.16,3.88,1.35,70.37,0,0,0,255,0,0,0.96,35.947,3.4031,-3.4031,-3.4031,,
,1509096365.1746,617363.55,5795464.33,12.61,35.45,-0.23,-0.66,2.16,3.88,1.35,70.41,0,0,0,255,0,0,1,37.626,0.69893,-0.69893,-0.69891,,
,1509096365.2146,617364.06,5795465.75,12.61,35.45,-0.23,-0.66,2.16,3.88,1.35,70.41,0,0,0,255,0,0,1.04,37.626,0.69893,-0.69893,-0.69891,,
,1509096365.2546,617364.58,5795466.9,12.51,32.61,-1.66,-4.33,2.16,3.88,1.35,69,0,0,0,255,0,0,1.08,34.9272,4.6373,-4.6373,-4.6373,,
,1509096365.2946,617365.08,5795468.2,12.51,32.61,-1.66,-4.33,2.16,3.88,1.35,69,0,0,0,255,0,0,1.12,34.9272,4.6373,-4.6373,-4.6373,,
,1509096365.3346,617365.58,5795469.54,12.6,33.14,-1.08,-2.84,2.16,3.88,1.35,69.18,0,0,0,255,0,0,1.16,35.4545,3.0384,-3.0384,-3.0384,,
,1509096365.3746,617366.08,5795470.87,12.6,33.14,-1.08,-2.84,2.16,3.88,1.35,69.18,0,0,0,255,0,0,1.2,35.4545,3.0384,-3.0384,-3.0384,,
,1509096365.4146,617366.57,5795472.19,12.68,33.67,-0.51,-1.35,2.16,3.88,1.35,69.36,0,0,0,255,0,0,1.24,35.9785,1.4431,-1.4431,-1.4431,,
,1509096365.4546,617367.08,5795473.53,12.68,33.67,-0.51,-1.35,2.16,3.88,1.35,69.36,0,0,0,255,0,0,1.28,35.9785,1.4431,-1.4431,-1.4431,,
,1509096365.4946,617367.58,5795475.04,12.56,33.68,-0.45,-1.21,2.16,3.88,1.35,69.54,0,0,0,255,0,0,1.32,35.9457,1.291,-1.291,-1.291,,
,1509096365.5346,617368.08,5795476.39,12.56,33.68,-0.45,-1.21,2.16,3.88,1.35,69.54,0,0,0,255,0,0,1.36,35.9457,1.291,-1.291,-1.291,,
,1509096365.5746,617368.66,5795477.77,12.71,32.81,-0.81,-2.09,2.16,3.88,1.35,68.81,0,0,0,255,0,0,1.4,35.1858,2.2415,-2.2415,-2.2415,,
,1509096365.6146,617369.16,5795479.08,12.71,32.81,-0.81,-2.09,2.16,3.88,1.35,68.81,0,0,0,255,0,0,1.44,35.1858,2.2415,-2.2415,-2.2415,,
,1509096365.6546,617369.62,5795480.55,12.68,33.29,-0.47,-1.25,2.16,3.88,1.35,69.14,0,0,0,255,0,0,1.48,35.6231,1.3354,-1.3354,-1.3354,,
,1509096365.6946,617370.13,5795481.88,12.68,33.29,-0.47,-1.25,2.16,3.88,1.35,69.14,0,0,0,255,0,0,1.52,35.6231,1.3354,-1.3354,-1.3354,,
,1509096365.7346,617370.52,5795483.39,12.66,34.6,0.21,0.57,2.16,3.88,1.35,69.89,0,0,0,255,0,0,1.56,36.8434,0.60745,0.60745,0.60745,,
,1509096365.7746,617370.88,5795484.92,12.57,35.81,0.73,2.1,2.16,3.88,1.35,70.65,0,0,0,255,0,0,1.6,37.9521,2.2233,2.2233,2.2233,,
,1509096365.8146,617371.38,5795486.35,12.57,35.81,0.73,2.1,2.16,3.88,1.35,70.65,0,0,0,255,0,0,1.64,37.9521,2.2233,2.2233,2.2233,,
,1509096365.8546,617371.82,5795487.73,12.23,35.33,0.35,1.02,2.16,3.88,1.35,70.9,0,0,0,255,0,0,1.68,37.3869,1.0784,1.0784,1.0784,,
,1509096365.8946,617372.31,5795489.14,12.23,35.33,0.35,1.02,2.16,3.88,1.35,70.9,0,0,0,255,0,0,1.72,37.3869,1.0784,1.0784,1.0784,,
,1509096365.9346,617372.68,5795490.34,11.92,34.51,-0.23,-0.69,2.16,3.88,1.35,70.94,0,0,0,255,0,0,1.76,36.5106,0.72732,-0.72732,-0.72728,,
,1509096365.9746,617373.15,5795491.72,11.92,34.51,-0.23,-0.69,2.16,3.88,1.35,70.94,0,0,0,255,0,0,1.8,36.5106,0.72732,-0.72732,-0.72728,,
,1509096366.0146,617373.52,5795492.95,11.61,33.69,-0.83,-2.41,2.16,3.88,1.35,70.98,0,0,0,255,0,0,1.84,35.6344,2.5489,-2.5489,-2.5489,,
,1509096366.0546,617373.99,5795494.3,11.61,33.69,-0.83,-2.41,2.16,3.88,1.35,70.98,0,0,0,255,0,0,1.88,35.6344,2.5489,-2.5489,-2.5489,,
,1509096366.0946,617374.38,5795495.55,11.3,32.88,-1.42,-4.13,2.16,3.88,1.35,71.03,0,0,0,255,0,0,1.92,34.7676,4.3673,-4.3673,-4.3673,,
,1509096366.1346,617374.83,5795496.87,11.3,32.88,-1.42,-4.13,2.16,3.88,1.35,71.03,0,0,0,255,0,0,1.96,34.7676,4.3673,-4.3673,-4.3673,,
,1509096366.1746,617375.07,5795498.2,10.56,32.32,-1.55,-4.76,2.16,3.88,1.35,71.9,0,0,0,255,0,0,2,34.0014,5.006,-5.006,-5.006,,
,1509096366.2146,617375.49,5795499.49,10.56,32.32,-1.55,-4.76,2.16,3.88,1.35,71.9,0,0,0,255,0,0,2.04,34.0014,5.006,-5.006,-5.006,,
,1509096366.2546,617375.89,5795500.81,10.54,32.65,-1.25,-3.87,2.16,3.88,1.35,72.09,0,0,0,255,0,0,2.08,34.3091,4.0669,-4.0669,-4.0669,,
,1509096366.2946,617376.31,5795502.12,10.54,32.65,-1.25,-3.87,2.16,3.88,1.35,72.09,0,0,0,255,0,0,2.12,34.3091,4.0669,-4.0669,-4.0669,,
,1509096366.3346,617376.81,5795503.59,10.63,33.24,-0.87,-2.72,2.16,3.88,1.35,72.25,0,0,0,255,0,0,2.16,34.8983,2.8557,-2.8557,-2.8557,,
,1509096366.3746,617377.24,5795504.92,10.63,33.24,-0.87,-2.72,2.16,3.88,1.35,72.25,0,0,0,255,0,0,2.2,34.8983,2.8557,-2.8557,-2.8557,,
,1509096366.4146,617377.75,5795506.36,10.32,32.57,-1.06,-3.37,2.16,3.88,1.35,72.41,0,0,0,255,0,0,2.24,34.1659,3.5328,-3.5328,-3.5328,,
,1509096366.4546,617378.16,5795507.66,10.32,32.57,-1.06,-3.37,2.16,3.88,1.35,72.41,0,0,0,255,0,0,2.28,34.1659,3.5328,-3.5328,-3.5328,,
,1509096366.4946,617378.66,5795509.14,10.53,33.11,-0.69,-2.18,2.16,3.88,1.35,72.36,0,0,0,255,0,0,2.32,34.7441,2.2866,-2.2866,-2.2866,,
,1509096366.5346,617379.08,5795510.46,10.53,33.11,-0.69,-2.18,2.16,3.88,1.35,72.36,0,0,0,255,0,0,2.36,34.7441,2.2866,-2.2866,-2.2866,,
,1509096366.5746,617379.47,5795511.82,9.38,31.63,-1.3,-4.41,2.16,3.88,1.35,73.47,0,0,0,255,0,0,2.4,32.9915,4.5976,-4.5976,-4.5976,,
,1509096366.6146,617379.84,5795513.08,9.38,31.63,-1.3,-4.41,2.16,3.88,1.35,73.47,0,0,0,255,0,0,2.44,32.9915,4.5976,-4.5976,-4.5976,,
,1509096366.6546,617380.18,5795514.35,8.73,30.75,-1.53,-5.39,2.16,3.88,1.35,74.14,0,0,0,255,0,0,2.48,31.9652,5.6029,-5.6029,-5.6029,,
,1509096366.6946,617380.53,5795515.58,8.73,30.75,-1.53,-5.39,2.16,3.88,1.35,74.14,0,0,0,255,0,0,2.52,31.9652,5.6029,-5.6029,-5.6029,,
,1509096366.7346,617380.92,5795516.89,8.36,29.94,-1.68,-6.03,2.16,3.88,1.35,74.38,0,0,0,255,0,0,2.56,31.0853,6.2597,-6.2597,-6.2597,,
,1509096366.7746,617381.34,5795518.22,8.17,29.5,-1.66,-6,2.16,3.88,1.35,74.5,0,0,0,255,0,0,2.6,30.6104,6.2254,-6.2254,-6.2254,,
,1509096366.8146,617381.67,5795519.4,8.17,29.5,-1.66,-6,2.16,3.88,1.35,74.5,0,0,0,255,0,0,2.64,30.6104,6.2254,-6.2254,-6.2254,,
,1509096366.8546,617382.18,5795520.82,8.58,30.4,-1.03,-3.66,2.16,3.88,1.35,74.22,0,0,0,255,0,0,2.68,31.5876,3.8022,-3.8022,-3.8022,,
,1509096366.8946,617382.53,5795522.04,8.58,30.4,-1.03,-3.66,2.16,3.88,1.35,74.22,0,0,0,255,0,0,2.72,31.5876,3.8022,-3.8022,-3.8022,,
,1509096366.9346,617383.04,5795523.44,9,31.28,-0.38,-1.33,2.16,3.88,1.35,73.93,0,0,0,255,0,0,2.76,32.549,1.3832,-1.3832,-1.3832,,
,1509096366.9746,617383.4,5795524.69,9,31.28,-0.38,-1.33,2.16,3.88,1.35,73.93,0,0,0,255,0,0,2.8,32.549,1.3832,-1.3832,-1.3832,,
,1509096367.0146,617383.88,5795526.06,9.43,32.17,0.28,0.98,2.16,3.88,1.35,73.64,0,0,0,255,0,0,2.84,33.5236,1.0192,1.0192,1.0192,,
,1509096367.0546,617384.26,5795527.35,9.43,32.17,0.28,0.98,2.16,3.88,1.35,73.64,0,0,0,255,0,0,2.88,33.5236,1.0192,1.0192,1.0192,,
,1509096367.0946,617384.74,5795528.68,9.86,33.04,0.98,3.3,2.16,3.88,1.35,73.36,0,0,0,255,0,0,2.92,34.4799,3.4424,3.4424,3.4424,,
,1509096367.1346,617385.14,5795530,9.86,33.04,0.98,3.3,2.16,3.88,1.35,73.36,0,0,0,255,0,0,2.96,34.4799,3.4424,3.4424,3.4424,,
,1509096367.1746,617385.59,5795531.31,10.32,33.92,1.7,5.61,2.16,3.88,1.35,73.06,0,0,0,255,0,0,3,35.4552,5.8619,5.8619,5.8619,,
,1509096367.2146,617386,5795532.67,10.32,33.92,1.7,5.61,2.16,3.88,1.35,73.06,0,0,0,255,0,0,3.04,35.4552,5.8619,5.8619,5.8619,,
,1509096367.2546,617386.98,5795534.72,11.89,36.54,2.83,8.72,2.16,3.88,1.35,71.97,0,0,0,255,0,0,3.08,38.4258,9.1677,9.1677,9.1677,,
,1509096367.2946,617387.46,5795536.18,11.89,36.54,2.83,8.72,2.16,3.88,1.35,71.97,0,0,0,255,0,0,3.12,38.4258,9.1677,9.1677,9.1677,,
,1509096367.3346,617388.27,5795538,12,35.72,2.44,7.26,2.16,3.88,1.35,71.41,0,0,0,255,0,0,3.16,37.6818,7.6591,7.6591,7.6591,,
,1509096367.3746,617388.75,5795539.43,12,35.72,2.44,7.26,2.16,3.88,1.35,71.41,0,0,0,255,0,0,3.2,37.6818,7.6591,7.6591,7.6591,,
,1509096367.4146,617389.27,5795540.85,10.82,32.67,1.06,3.2,2.16,3.88,1.35,71.66,0,0,0,255,0,0,3.24,34.4151,3.371,3.371,3.371,,
,1509096367.4546,617389.7,5795542.16,10.82,32.67,1.06,3.2,2.16,3.88,1.35,71.66,0,0,0,255,0,0,3.28,34.4151,3.371,3.371,3.371,,
,1509096367.4946,617390.08,5795543.42,9.97,30.9,0.22,0.7,2.16,3.88,1.35,72.09,0,0,0,255,0,0,3.32,32.4686,0.73376,0.73376,0.73373,,
,1509096367.5346,617390.48,5795544.65,9.97,30.9,0.22,0.7,2.16,3.88,1.35,72.09,0,0,0,255,0,0,3.36,32.4686,0.73376,0.73376,0.73373,,
,1509096367.5746,617390.94,5795546.05,10.1,31.41,0.46,1.44,2.16,3.88,1.35,72.17,0,0,0,255,0,0,3.4,32.9939,1.5117,1.5117,1.5117,,
,1509096367.6146,617391.35,5795547.31,10.1,31.41,0.46,1.44,2.16,3.88,1.35,72.17,0,0,0,255,0,0,3.44,32.9939,1.5117,1.5117,1.5117,,
,1509096367.6546,617391.81,5795548.69,10.22,31.92,0.7,2.19,2.16,3.88,1.35,72.23,0,0,0,255,0,0,3.48,33.5162,2.2992,2.2992,2.2992,,
,1509096367.6946,617392.22,5795549.97,10.22,31.92,0.7,2.19,2.16,3.88,1.35,72.23,0,0,0,255,0,0,3.52,33.5162,2.2992,2.2992,2.2992,,
,1509096367.7346,617392.67,5795551.34,10.34,32.43,0.93,2.93,2.16,3.88,1.35,72.31,0,0,0,255,0,0,3.56,34.0385,3.0741,3.0741,3.074,,
,1509096367.7746,617393.13,5795552.67,10.46,32.95,1.15,3.68,2.16,3.88,1.35,72.38,0,0,0,255,0,0,3.6,34.5704,3.8555,3.8555,3.8555,,
,1509096367.8146,617393.55,5795553.98,10.46,32.95,1.15,3.68,2.16,3.88,1.35,72.38,0,0,0,255,0,0,3.64,34.5704,3.8555,3.8555,3.8555,,
